price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,new_price
350000.0,3,1.75,1490,10344,1.0,0,0,3,7,1490.0,0,1985,0,1450,8632,292019.1875
270000.0,3,2.0,1510,10215,1.0,0,0,4,7,1510.0,0,1995,0,1370,8902,279834.125
284000.0,3,1.75,1320,35100,1.0,0,0,3,7,1320.0,0,1990,0,1660,35100,291167.71875
308000.0,4,2.5,2330,4606,2.0,0,0,3,8,2330.0,0,2004,0,2330,5783,318552.375
450000.0,4,2.0,2240,7725,1.0,0,0,5,7,1120.0,1120,1956,0,1340,6300,474579.15625
540000.0,4,2.5,2050,34222,2.0,0,0,4,8,2050.0,0,1989,0,2240,51400,505831.625
380000.0,4,1.5,1680,11123,1.0,0,0,3,7,1130.0,550,1959,0,1770,10103,396631.3125
522500.0,4,2.75,2200,122403,1.5,0,0,3,7,2200.0,0,1971,0,1710,74487,566844.125
118000.0,1,1.0,670,7957,1.0,0,0,4,6,670.0,0,1978,0,1600,7957,105818.7109375
280400.0,4,1.75,1730,7210,1.0,0,0,4,7,1010.0,720,1968,0,1620,7210,290494.8125
710000.0,4,2.75,2710,41811,1.5,0,0,4,8,1690.0,1020,1995,0,2110,35656,628519.625
720000.0,3,3.25,3410,25741,2.0,0,0,4,8,3410.0,0,1993,0,1660,25865,665506.875
787000.0,3,1.75,1330,7500,1.0,0,0,3,8,1330.0,0,1961,0,1690,7800,546689.9375
537000.0,4,2.5,1990,2660,2.0,0,0,3,8,1990.0,0,2012,0,1990,2665,327767.21875
650000.0,2,1.5,1900,4450,1.0,0,0,5,7,1500.0,400,1916,0,2130,5000,697378.6875
154200.0,4,1.0,1310,8640,1.0,0,0,3,6,910.0,400,1948,0,1310,8640,236748.140625
238000.0,4,2.5,1690,7260,1.0,0,0,3,7,1080.0,610,1979,0,1690,7700,269506.46875
285650.0,3,1.0,1040,8199,1.0,0,0,3,7,1040.0,0,1953,0,1420,8200,288276.375
485500.0,2,1.5,1340,1286,2.0,0,0,3,8,1190.0,150,2006,0,1460,1245,432843.15625
315000.0,2,1.0,1120,7350,1.0,0,0,3,7,1120.0,0,1942,0,1320,7545,397767.625
4668000.0,5,6.75,9640,13068,1.0,1,4,3,12,4820.0,4820,1983,2009,3270,10454,5128866.5
627000.0,3,2.0,2310,10525,2.0,0,0,5,7,2310.0,0,1965,0,1430,10523,486164.53125
525000.0,3,2.5,2190,34528,2.0,0,0,3,8,2190.0,0,1994,0,2460,37901,557401.9375
526000.0,3,3.25,1220,1281,2.0,0,0,3,8,930.0,290,2014,0,1303,3810,356911.8125
480000.0,3,1.5,1200,3060,1.0,0,0,4,7,1060.0,140,1910,0,1410,3060,606403.3125
970000.0,3,3.5,3840,53696,2.0,0,0,3,9,3840.0,0,1996,0,3810,35181,879029.6875
640000.0,4,2.5,2460,9973,1.0,0,0,4,8,1560.0,900,1965,0,1830,7200,569660.6875
279000.0,3,2.5,1630,7950,1.0,0,0,3,8,1320.0,310,1985,0,1650,7952,337662.84375
303000.0,2,2.0,970,9750,1.0,0,0,5,6,970.0,0,1940,0,1850,9000,264107.8125
315000.0,4,2.0,1780,5336,1.5,0,0,5,6,930.0,850,1918,0,1910,10304,314651.5
336500.0,4,1.75,1760,7268,1.0,0,0,4,7,1080.0,680,1979,0,1830,8786,246154.53125
163250.0,2,1.0,770,8150,1.0,0,0,3,6,770.0,0,1951,0,1140,8550,184520.453125
444950.0,3,1.0,1760,6927,1.0,0,0,3,7,1050.0,710,1962,0,2060,9120,247313.984375
285000.0,2,1.0,990,2446,2.0,0,0,3,7,990.0,0,1998,0,1260,2805,294797.125
370000.0,2,1.0,1250,4960,1.0,0,0,3,7,940.0,310,1938,0,2030,7440,473106.3125
330000.0,3,2.25,1440,5150,2.0,0,0,3,7,1440.0,0,1997,0,1530,5238,299801.0
395000.0,2,2.0,1960,4018,1.0,0,0,5,7,980.0,980,1950,0,1240,4641,490400.53125
440000.0,6,3.0,2510,5310,1.0,0,0,4,7,1460.0,1050,1944,0,1390,5407,476399.75
625000.0,4,2.75,2920,6605,2.0,0,0,3,8,2920.0,0,2012,0,3030,6605,555225.1875
435000.0,3,2.5,1730,46638,2.0,0,0,3,8,1730.0,0,1991,0,1750,35508,392955.53125
299950.0,3,2.5,1570,2577,2.0,0,0,3,7,1570.0,0,2005,0,1970,2952,329916.125
560000.0,2,1.75,970,4233,1.0,0,0,4,7,970.0,0,1944,0,1340,4233,571521.4375
380000.0,4,3.0,2800,9764,2.0,0,0,3,8,2800.0,0,2002,0,3610,8194,429164.8125
333000.0,4,2.0,1580,7800,2.0,0,0,2,6,1580.0,0,1906,0,1190,4440,349976.28125
499000.0,2,1.0,1220,3000,1.0,0,0,3,7,920.0,300,1926,0,1270,3000,503428.8125
386000.0,3,1.5,1550,8000,1.0,0,0,3,6,1330.0,220,1980,0,1150,5150,336120.96875
320600.0,3,2.0,1220,7620,1.0,0,0,3,6,720.0,500,1947,2014,1640,7620,215272.296875
285000.0,2,2.0,1651,18200,1.0,0,0,3,6,1651.0,0,1946,0,1510,89595,291867.6875
450000.0,7,4.0,3150,7800,2.0,0,0,3,8,3150.0,0,2013,0,1880,6000,537168.6875
175000.0,2,1.0,800,7150,1.0,0,0,3,5,800.0,0,1933,0,1220,8019,149715.75
544800.0,5,2.75,3190,5857,2.0,0,0,3,9,3190.0,0,2004,0,3100,5857,676723.625
220000.0,3,1.75,1720,7587,1.0,0,0,4,7,1140.0,580,1981,0,1120,7287,233463.859375
374000.0,2,2.25,1100,1695,2.0,0,0,3,9,1100.0,0,2009,0,1100,3082,333885.84375
200000.0,3,2.0,1010,7896,1.0,0,0,3,7,1010.0,0,1984,0,1540,7896,229593.71875
259950.0,3,2.0,1010,7896,1.0,0,0,3,7,1010.0,0,1984,0,1540,7896,229593.71875
255000.0,4,2.75,1760,9222,1.0,0,0,3,7,1140.0,620,1971,0,1800,9222,297121.5625
447000.0,3,1.75,1400,6750,1.0,0,0,3,7,1040.0,360,1975,0,1860,7480,368043.15625
287000.0,3,2.5,1820,8722,1.5,0,0,3,7,1820.0,0,1926,2008,1480,12285,306725.375
344950.0,3,2.0,1470,6950,1.0,0,0,5,6,1470.0,0,1932,0,1660,5065,315034.34375
212000.0,2,1.0,770,7000,1.0,0,0,3,6,770.0,0,1921,0,1100,8777,234050.59375
425000.0,5,2.75,1340,11583,1.0,0,0,3,7,1190.0,150,1962,0,1950,10514,327099.5625
170000.0,1,1.0,480,4560,1.0,0,0,3,5,480.0,0,1922,0,890,4803,184242.265625
565000.0,3,1.0,1260,4080,1.5,0,0,4,7,1260.0,0,1928,0,1130,3876,467859.25
234000.0,2,1.0,870,11100,1.0,0,0,3,6,870.0,0,1940,0,1370,10404,162951.796875
1511250.0,3,2.5,4010,12105,1.0,0,3,5,11,2600.0,1410,1983,0,4010,15081,1524147.25
345000.0,3,2.5,2340,8414,1.0,0,0,3,7,1280.0,1060,1993,0,2340,7268,393871.3125
415000.0,3,2.75,1770,3172,2.0,0,0,3,8,1770.0,0,2009,0,1760,2891,361542.3125
760000.0,5,1.75,2660,10637,1.5,0,0,5,7,1670.0,990,1922,0,1570,6825,404986.4375
484000.0,5,2.5,3600,20001,2.0,0,0,4,9,3600.0,0,1976,0,2860,21780,824635.125
360000.0,2,1.75,1230,1107,2.0,0,0,3,8,1230.0,0,2006,0,1380,1107,350366.4375
875000.0,3,2.75,3270,39586,1.5,0,0,3,11,3270.0,0,1988,0,3480,35998,1030182.5
930000.0,3,2.5,3100,20553,1.0,0,0,3,10,3100.0,0,1954,0,3000,22302,928290.1875
250000.0,3,2.0,1900,6660,1.0,0,0,5,7,950.0,950,1966,0,1690,8111,287957.6875
394000.0,2,2.0,1750,2731,2.0,0,0,3,8,1750.0,0,2012,0,1650,2731,443950.3125
865000.0,4,3.5,3380,11270,2.0,0,1,3,9,2160.0,1220,2007,0,2910,11214,652310.9375
477500.0,2,2.0,2090,6000,2.0,0,1,3,7,2090.0,0,1918,1985,1600,5400,628996.3125
1250000.0,4,2.75,4120,12500,1.0,0,4,4,8,2060.0,2060,1947,0,3680,5000,1229861.5
270000.0,3,1.75,1260,7500,1.0,0,0,3,6,840.0,420,1947,0,1340,7500,246260.171875
567000.0,3,2.25,1800,6875,1.0,0,0,4,8,1230.0,570,1974,0,1800,8749,298107.375
635000.0,3,2.5,1960,7200,1.0,0,0,4,8,980.0,980,1940,0,1440,7200,650841.6875
1865000.0,6,2.75,4460,6952,2.5,0,2,4,10,3460.0,1000,1930,0,2750,4769,1956817.75
183000.0,3,1.75,1330,9200,1.0,0,0,4,7,1330.0,0,1973,0,1590,9200,235052.328125
309933.0,3,1.75,1820,78408,1.0,0,0,3,6,1220.0,600,1950,0,1340,78408,300760.8125
945800.0,4,2.75,3360,9100,1.0,0,0,4,8,1760.0,1600,1973,0,2620,8925,657709.1875
503000.0,2,1.75,2860,59612,1.0,1,4,3,8,1510.0,1350,1948,2003,2720,59612,418588.65625
220000.0,3,1.0,1460,10200,1.0,0,0,4,7,1460.0,0,1957,0,1460,8500,253323.390625
335000.0,3,1.75,1900,36769,1.0,0,0,3,8,1900.0,0,1987,0,1950,35847,414398.75
650000.0,3,2.25,1790,9927,1.0,0,2,4,7,1240.0,550,1969,0,2610,10700,632476.4375
511000.0,4,3.5,3100,7600,2.0,0,0,3,10,3100.0,0,2005,0,3350,7638,766814.375
275000.0,2,1.0,900,57063,1.0,0,0,4,6,900.0,0,1938,0,1440,268765,337919.28125
576250.0,2,1.75,1530,5000,2.0,0,0,4,7,1260.0,270,1989,0,1470,5000,416776.3125
1452000.0,2,3.25,2070,3128,2.0,1,3,3,9,1760.0,310,1988,0,2740,3568,1491899.75
186000.0,3,2.0,1340,4320,1.0,0,0,3,5,920.0,420,1912,1993,980,6480,232396.609375
655100.0,1,1.0,1220,4160,1.0,0,0,3,7,1220.0,0,1922,0,1970,4200,766188.4375
328000.0,4,2.5,2370,6500,2.0,0,0,3,9,2370.0,0,1998,0,2590,6137,385917.1875
441000.0,3,2.5,1890,11036,1.0,0,0,3,8,1460.0,430,1973,0,2040,7524,235276.015625
370000.0,3,1.75,1480,7725,1.5,0,0,4,7,1480.0,0,1981,0,1720,8379,281687.59375
630000.0,2,1.0,1050,8382,1.0,0,0,3,7,1050.0,0,1959,0,2400,9525,614374.8125
470500.0,4,2.25,2070,14000,1.0,0,0,3,7,1720.0,350,1958,0,1690,14444,455306.0
285950.0,2,1.0,1170,6000,1.0,0,0,3,6,1170.0,0,1948,0,1130,7500,265573.3125
698000.0,3,1.5,1090,7200,1.0,0,0,4,7,1090.0,0,1958,0,2010,8982,410598.0
268000.0,3,2.5,1650,6684,2.0,0,0,3,7,1650.0,0,1991,0,1850,7048,292117.9375
1625000.0,4,3.75,4410,8112,3.0,0,4,3,11,3570.0,840,2003,0,2770,5750,1862820.0
355000.0,4,2.5,1780,15000,2.0,0,0,2,7,1780.0,0,1993,0,2005,9680,374033.3125
299000.0,3,1.0,1550,8778,1.0,0,0,3,7,1250.0,300,1952,0,2120,7268,354338.3125
1003000.0,4,2.75,2290,6120,2.0,0,0,4,7,2170.0,120,1926,0,1910,4590,942201.1875
275000.0,4,2.0,2220,8229,1.5,0,0,4,7,2220.0,0,1958,0,1660,8396,298318.625
475000.0,3,1.75,1150,10240,1.0,0,0,3,6,1030.0,120,1918,0,1270,2566,404808.625
260000.0,4,2.5,2000,37045,2.0,0,0,3,8,2000.0,0,1989,0,2390,36868,477341.09375
416000.0,2,1.75,1270,7560,1.5,0,0,4,7,1270.0,0,1932,0,1480,7560,428053.46875
495000.0,5,1.0,1810,11205,1.5,0,2,3,7,1810.0,0,1915,0,1860,7965,337364.40625
357500.0,3,1.0,1450,8100,1.0,0,0,3,6,1450.0,0,1952,0,1450,7800,258267.71875
459500.0,2,1.5,1170,1079,3.0,0,0,3,7,1170.0,0,2003,0,1170,1116,282794.9375
258000.0,3,2.5,1730,6930,2.0,0,0,3,8,1730.0,0,1994,0,1780,6930,247326.171875
600000.0,3,2.25,2680,98445,1.0,0,0,5,8,2680.0,0,1962,0,2340,98445,631568.1875
665000.0,3,1.0,1260,24550,1.5,0,2,4,7,1260.0,0,1937,0,2500,12320,629300.5625
165000.0,3,1.5,1020,10152,1.0,0,0,5,6,1020.0,0,1959,0,1320,8892,212662.109375
297000.0,5,2.5,1970,8605,2.0,0,0,4,7,1970.0,0,1994,0,1970,8460,283413.75
350000.0,2,1.0,830,5100,1.0,0,0,4,7,830.0,0,1942,0,1220,5100,398244.625
2450000.0,4,4.5,5030,11023,2.0,0,2,3,11,3250.0,1780,2008,0,3640,11490,1745230.625
180000.0,2,1.0,800,9450,1.0,0,0,3,6,800.0,0,1958,0,1090,9450,193266.578125
339950.0,3,1.75,1330,12092,1.0,0,0,4,6,720.0,610,1981,0,1770,11770,363267.3125
365000.0,3,1.0,1030,4700,1.0,0,0,3,7,1030.0,0,1952,0,1030,4700,366158.9375
955000.0,4,4.25,5660,193593,2.0,0,0,3,10,4100.0,1560,2001,0,3620,207141,1112819.875
732000.0,3,2.5,2330,1987,2.0,0,4,3,9,1410.0,920,2004,0,2640,5250,883403.6875
500000.0,3,1.75,1540,10800,1.0,0,0,5,6,770.0,770,1947,0,2020,10800,471134.6875
610000.0,6,2.75,2040,8560,1.0,0,2,4,7,1100.0,940,1961,0,2230,8560,485935.375
525000.0,3,2.0,1540,7800,1.0,0,0,3,8,1540.0,0,2004,0,1510,7800,314458.90625
170000.0,4,1.0,1920,13787,1.0,0,0,4,7,1220.0,700,1966,0,1490,11200,192534.359375
300000.0,3,2.5,1870,3439,2.0,0,0,3,7,1870.0,0,2005,0,2190,4029,336120.875
389500.0,5,3.5,2960,12527,2.0,0,0,3,9,1940.0,1020,1986,0,2210,10952,429351.03125
330000.0,3,1.5,1690,10250,1.0,0,0,4,7,1690.0,0,1955,0,1990,11084,392602.375
269950.0,3,2.25,1610,7187,2.0,0,0,3,7,1610.0,0,1988,0,1640,7194,262474.0625
107000.0,2,1.0,670,4720,1.0,0,0,4,6,670.0,0,1948,0,1480,4720,230335.171875
249000.0,3,1.0,1752,14626,2.0,0,2,3,8,1752.0,0,2005,0,1800,9000,237235.9375
442500.0,4,2.0,1540,5920,1.5,0,0,5,7,1540.0,0,1935,0,1630,6216,466232.8125
579000.0,3,2.5,3160,286181,2.0,0,3,3,9,3160.0,0,2002,0,2110,94663,591071.625
621500.0,3,1.75,2570,39634,2.0,0,0,3,8,2570.0,0,1984,0,2990,39634,603676.1875
203000.0,3,1.5,1370,7500,1.0,0,0,3,7,1080.0,290,1958,0,1400,7500,322209.125
222900.0,2,1.0,860,5800,1.0,0,0,5,5,860.0,0,1942,0,900,6000,186730.25
453000.0,2,1.5,1680,17400,1.5,0,0,3,7,1680.0,0,1991,0,1610,27600,486935.625
190000.0,1,0.75,930,29258,1.0,0,0,3,6,930.0,0,1941,0,2000,18321,162729.1875
320000.0,4,1.75,1820,7381,1.0,0,0,5,7,1150.0,670,1962,0,1610,8462,345759.25
733500.0,3,1.5,2120,4370,1.5,0,0,3,8,2120.0,0,1904,0,1960,5120,860246.5
555000.0,4,2.25,3330,21785,2.0,0,0,3,9,3330.0,0,1994,0,3330,21796,844206.4375
364950.0,3,2.25,2520,6170,2.0,0,0,3,7,1850.0,670,2003,0,2260,6967,383707.25
490000.0,3,1.75,1560,9247,1.0,0,0,3,7,1160.0,400,1989,0,1690,8772,255905.078125
688000.0,5,1.75,2250,13526,1.0,0,1,3,8,1350.0,900,1957,0,2580,10078,571788.0625
165000.0,2,1.0,640,7768,1.0,0,0,3,6,640.0,0,1942,0,840,7424,237242.953125
506000.0,5,3.75,3880,8370,2.0,0,0,4,7,3880.0,0,2004,0,2160,4651,507298.65625
2193000.0,3,2.25,3360,7108,2.0,0,0,3,10,2770.0,590,1905,2004,3450,8558,1817949.75
754000.0,5,1.75,2350,7800,1.0,0,0,4,8,1510.0,840,1968,0,2220,8400,585887.875
949950.0,5,2.5,2340,1989,2.0,1,4,3,8,2340.0,0,1959,0,2200,3230,1144016.0
443600.0,3,2.5,1430,1056,3.0,0,0,3,8,1430.0,0,2003,0,1310,2135,421153.5
380600.0,3,2.5,1920,12244,2.0,0,0,3,7,1920.0,0,1998,0,1920,11859,359309.59375
722800.0,3,3.25,4330,14600,2.0,0,0,3,10,3630.0,700,1985,0,3220,12672,1140448.0
342888.0,2,1.0,790,5150,1.0,0,0,4,6,790.0,0,1948,0,1460,5150,270678.6875
555000.0,4,1.75,2350,5946,1.0,0,2,3,8,1350.0,1000,1957,0,2060,6000,530149.1875
613000.0,3,2.5,1350,3068,2.0,0,0,3,7,1350.0,0,1991,0,1900,4000,599955.4375
480000.0,3,2.0,1470,10052,1.0,0,0,4,8,1470.0,0,1956,0,1480,9780,428002.4375
619500.0,6,1.5,1680,5202,1.5,0,0,2,7,1680.0,0,1911,0,1890,5500,651912.8125
437000.0,4,2.5,1890,8505,1.0,0,0,3,8,1290.0,600,1980,0,1720,9600,465412.5
621000.0,4,2.5,2030,9905,1.0,0,0,4,8,2030.0,0,1959,0,2130,10008,640015.6875
810000.0,4,1.75,1760,4080,1.5,0,0,4,8,1760.0,0,1906,0,1760,6120,705304.1875
415000.0,3,2.25,1950,8868,1.0,0,0,3,7,1350.0,600,1964,0,1300,8880,368250.5
250000.0,4,1.0,1440,7404,1.0,0,0,3,6,1080.0,360,1918,0,1620,7436,280886.71875
585000.0,3,1.5,2230,6000,1.0,0,1,3,8,1260.0,970,1968,0,2120,7200,558893.0625
220000.0,3,1.0,1180,5002,1.5,0,0,3,7,1180.0,0,1946,0,1470,8410,348912.9375
580000.0,5,2.5,2500,11900,1.0,0,0,3,7,1400.0,1100,1963,0,2820,11900,687473.375
1320000.0,3,2.75,2680,20104,1.0,0,0,5,9,1820.0,860,1964,0,3060,19837,1079122.5
675000.0,4,2.5,2040,9225,1.0,0,0,5,8,1610.0,430,1968,0,1730,9225,651993.1875
695000.0,4,2.75,2660,7389,2.0,0,0,3,9,2660.0,0,2002,0,2820,7388,520395.6875
915000.0,5,2.75,2580,7630,1.0,0,0,4,7,1730.0,850,1954,0,2040,7717,852666.0625
375000.0,3,1.0,1000,6947,1.0,0,0,4,7,1000.0,0,1947,0,1000,6947,344505.1875
500000.0,3,1.5,1330,1265,2.0,0,0,3,8,1140.0,190,2008,0,1330,1264,445863.8125
335000.0,2,2.0,1420,5185,1.0,0,0,3,7,1420.0,0,2004,0,2140,4890,420032.15625
170000.0,2,1.0,1280,21750,1.5,0,0,5,6,1280.0,0,1912,0,1520,21750,350960.5
320900.0,5,2.5,2200,8500,1.0,0,0,4,7,1400.0,800,1971,0,1360,8855,295444.71875
508000.0,3,1.75,1800,8462,1.0,0,0,3,8,1440.0,360,1978,0,2210,8436,355911.375
228950.0,3,1.75,1200,9085,1.0,0,0,4,7,1200.0,0,1968,0,1200,9085,231526.953125
433000.0,4,2.0,1840,4760,1.5,0,0,4,6,1080.0,760,1929,0,1170,5950,376490.5
267500.0,2,1.0,960,5150,1.0,0,0,5,6,960.0,0,1951,0,1010,5000,240565.640625
910000.0,4,1.5,2890,9000,2.0,0,4,3,8,2090.0,800,1939,0,2550,8400,900380.9375
370000.0,3,1.75,1290,10117,1.0,0,0,3,7,1290.0,0,1984,0,1770,11839,371391.5
320000.0,2,1.0,1140,3834,1.5,0,0,3,6,1140.0,0,1911,0,1190,5750,352786.8125
660000.0,3,1.75,1750,5200,1.0,0,1,4,8,1750.0,0,1956,0,2060,5200,716221.0
787888.0,4,2.25,2580,21115,2.0,0,0,4,9,2580.0,0,1977,0,2690,10165,805377.9375
329000.0,4,2.5,2650,5880,2.0,0,0,3,9,2650.0,0,2005,0,2610,6490,404560.09375
602000.0,2,1.0,1470,6398,1.0,0,0,4,7,970.0,500,1941,0,1950,6398,496829.40625
375000.0,3,2.0,1640,9750,1.0,0,0,3,7,1640.0,0,1959,0,1340,9750,386685.75
212000.0,1,1.0,620,7620,1.0,0,0,3,6,620.0,0,1926,0,1160,7620,214605.046875
224000.0,3,1.5,1440,8370,1.0,0,0,3,7,1440.0,0,1977,0,1440,8370,293063.0625
315500.0,3,2.0,1160,10079,1.0,0,0,3,7,1160.0,0,1986,0,1130,10087,258208.515625
350000.0,2,1.0,1070,2880,1.0,0,0,3,7,1070.0,0,1902,0,2030,2880,498003.09375
389000.0,6,4.5,3560,14010,2.0,0,0,3,7,3560.0,0,1989,0,1710,11116,594761.125
285000.0,3,1.75,1720,13104,1.0,0,0,4,7,1720.0,0,1962,0,1840,13104,276057.9375
425000.0,3,1.75,1530,9800,1.0,0,0,5,8,1530.0,0,1958,0,1660,9800,420931.0
190000.0,3,1.75,1270,7875,1.0,0,0,4,7,1270.0,0,1980,0,1830,7210,230352.640625
374000.0,3,1.75,1510,18439,1.0,0,0,3,7,1510.0,0,1971,0,1600,34326,237710.796875
292000.0,2,1.0,880,5500,1.0,0,0,3,6,880.0,0,1904,0,1080,5500,335205.3125
475000.0,5,1.75,2020,5100,1.5,0,0,5,7,1320.0,700,1911,0,1130,5100,413506.78125
546500.0,3,2.5,1410,2675,1.0,0,0,3,7,820.0,590,1985,0,1410,4013,539720.9375
82000.0,3,1.0,860,10426,1.0,0,0,3,6,860.0,0,1954,0,1140,11250,163622.578125
219900.0,3,1.0,860,10426,1.0,0,0,3,6,860.0,0,1954,0,1140,11250,163622.578125
440000.0,3,1.0,1210,5750,1.5,0,0,4,7,1210.0,0,1910,0,1160,5000,427928.78125
400000.0,3,2.5,2090,32718,2.0,1,4,3,7,1550.0,540,1919,1983,1200,192268,382351.96875
453000.0,3,1.75,1430,20193,1.0,0,0,3,7,1430.0,0,1955,0,2140,18364,352891.0
330000.0,6,3.25,2120,6893,1.0,0,0,4,7,1060.0,1060,1983,0,1380,6986,404504.96875
359950.0,3,2.75,2540,8604,2.0,0,0,3,8,2540.0,0,1991,0,2260,7438,364601.5625
616000.0,4,2.5,2490,12929,2.0,0,0,3,9,2490.0,0,1983,0,2440,12929,584640.0
245000.0,2,1.0,670,2356,1.0,0,0,5,6,670.0,0,1960,0,1220,1740,243394.296875
296000.0,2,2.0,1320,2040,3.0,0,0,3,7,1320.0,0,1997,0,1430,2040,272601.3125
193000.0,2,1.0,950,9000,1.0,0,0,3,6,950.0,0,1924,0,1000,8280,243005.953125
456000.0,3,2.0,1870,8442,1.5,0,0,5,7,1060.0,810,1927,0,1640,6174,469653.1875
480000.0,4,1.75,1840,9250,1.0,0,0,4,7,980.0,860,1956,0,1520,9250,408162.875
382000.0,3,3.25,1410,1253,3.0,0,0,3,8,1410.0,0,2005,0,1410,1253,389740.0625
650000.0,2,1.0,1050,2542,1.0,0,0,3,7,880.0,170,1904,0,1620,1809,627641.0625
431750.0,2,2.0,1400,10052,1.0,0,0,3,8,1400.0,0,1957,0,1400,8785,442527.59375
419900.0,3,2.5,1630,1755,2.0,0,0,3,8,1320.0,310,1997,0,1920,14550,426360.8125
315000.0,3,2.0,1900,9513,1.0,0,0,3,8,1900.0,0,1995,0,1790,8028,331822.4375
597500.0,4,3.0,1890,35280,1.0,0,0,3,9,1510.0,380,1979,0,2730,34525,631747.0
615000.0,3,2.5,2980,43301,1.0,0,0,4,8,1930.0,1050,1978,0,2890,35915,693188.5625
605000.0,4,3.25,2885,33671,2.0,0,0,4,8,2885.0,0,1984,0,1910,16000,670970.0625
220000.0,3,2.5,1980,11900,2.0,0,0,3,8,1980.0,0,1990,0,2130,9933,440191.8125
340000.0,4,2.5,3020,8750,1.0,0,0,3,8,1710.0,1310,1960,0,1900,8750,632400.4375
620000.0,4,2.5,2980,210395,2.0,0,0,3,9,2980.0,0,2001,0,2530,45596,706436.1875
602000.0,5,1.75,3290,11900,1.5,0,0,3,8,3290.0,0,1973,0,2210,8549,730864.5625
575000.0,3,1.75,1580,11750,1.0,0,0,4,7,1180.0,400,1951,0,2150,11750,612305.3125
285000.0,3,2.5,2090,10834,1.0,0,0,4,8,1360.0,730,1987,0,1750,8595,442074.8125
306500.0,3,1.5,1100,8140,1.0,0,0,4,7,1100.0,0,1965,0,1430,7700,222535.484375
325000.0,3,2.5,1870,3480,2.0,0,0,3,7,1870.0,0,2002,0,2160,3480,350051.03125
623000.0,3,2.75,2390,21804,1.0,0,0,3,8,1450.0,940,1973,0,2390,10136,637950.1875
256500.0,3,2.0,1320,8568,1.0,0,0,3,7,1320.0,0,1993,0,1600,8463,246383.953125
473000.0,5,3.5,3430,6872,2.0,0,0,3,10,2830.0,600,2002,0,3650,6600,773656.0625
549000.0,3,2.5,2250,9235,2.0,0,0,3,8,2250.0,0,1985,0,2290,8187,463501.3125
305000.0,3,1.0,1710,19115,1.0,0,0,3,6,1710.0,0,1986,0,1650,15144,380214.375
317000.0,4,2.5,2160,8049,2.0,0,0,3,9,2160.0,0,1988,0,2490,8995,520169.0625
450000.0,3,1.75,1400,13775,1.0,0,0,3,8,1400.0,0,1963,0,2200,10450,355731.6875
225000.0,2,2.5,1560,5333,1.0,0,0,3,5,780.0,780,1947,0,1010,4800,236722.203125
500000.0,5,2.0,2300,7897,2.5,0,0,4,8,2300.0,0,1956,0,2030,7902,501991.8125
207000.0,2,1.0,820,4860,1.0,0,0,5,6,820.0,0,1955,0,1240,6000,192586.328125
474900.0,3,1.0,1630,8308,1.5,0,0,3,7,1630.0,0,1948,0,1170,8308,291753.375
515000.0,3,2.5,2010,7200,2.0,0,0,3,8,2010.0,0,1994,0,1970,7202,345454.25
542000.0,4,1.0,1540,5000,1.5,0,0,4,7,1090.0,450,1922,0,1590,5000,523352.1875
725000.0,4,2.75,2420,10962,1.0,0,0,3,8,1530.0,890,1977,0,2620,13200,630652.1875
314950.0,3,2.5,1690,4533,2.0,0,0,3,7,1690.0,0,2003,0,1830,5175,297330.75
375000.0,3,2.0,1410,10078,1.0,0,0,4,6,1410.0,0,1983,0,2090,9202,266960.875
500000.0,3,1.75,1640,47044,1.0,0,0,3,7,1640.0,0,1989,0,2280,200811,306477.875
689000.0,3,1.75,2200,9840,1.0,0,0,5,8,1500.0,700,1978,0,2410,9623,549469.1875
525000.0,3,2.25,1290,1182,2.0,0,0,3,8,1000.0,290,2006,0,1300,1169,442611.28125
360000.0,3,1.5,1060,6232,1.0,0,0,4,7,1060.0,0,1968,0,1120,5379,260212.65625
425000.0,3,1.0,1240,5750,1.0,0,0,4,6,1240.0,0,1948,0,1240,5750,290279.90625
239950.0,2,1.0,1280,5500,1.0,0,0,3,7,1280.0,0,1949,0,1270,5500,407948.34375
577500.0,2,2.5,2330,3000,2.0,0,3,3,8,2330.0,0,1915,1994,1760,4000,1178903.375
615000.0,3,1.75,2360,7291,1.0,0,0,4,8,1360.0,1000,1948,0,1860,5499,637045.9375
516000.0,4,2.75,2210,10800,1.0,0,0,4,8,1170.0,1040,1997,0,2210,10800,502251.90625
1218000.0,4,2.75,3670,15400,2.0,0,3,4,10,3670.0,0,1986,0,3370,13300,1001608.5625
1655000.0,4,3.5,3080,4815,2.0,0,3,3,10,2300.0,780,1937,2009,2910,5350,1423859.5
315000.0,2,1.0,770,6731,1.0,0,0,4,6,770.0,0,1943,0,1120,9212,228332.640625
250000.0,4,2.0,2600,9000,1.0,0,0,3,8,1410.0,1190,1959,0,2600,7200,437606.625
250000.0,4,1.5,1220,4900,1.0,0,0,3,6,1220.0,0,1942,0,1410,3000,249892.484375
925000.0,4,2.5,2910,48351,1.0,0,0,4,8,1910.0,1000,1967,0,2760,43560,758768.9375
358000.0,3,1.0,1150,4681,1.0,0,0,3,7,1150.0,0,1955,0,1150,6800,316338.875
262000.0,3,2.5,1700,6200,2.0,0,0,3,8,1700.0,0,1997,0,1720,6205,251255.921875
